AcctAge,DDA,DDABal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CC,CCBal,CCPurc,SDB,Income,HMOwn,LORes,HMVal,Age,CRScore,Moved,InArea,Ins,Branch,Res,Dep,DepAmt,Inv,InvBal
2.8,1,130.8,1,0,0,0,0,0,2,0,0,1,762.41,6,82.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6.5,81,52,622,0,1,0,B3,S,2,817.18,0,0
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15086.77,0,0,0,0,0,0,1,22,1,8,93,30,653,0,0,0,B12,U,0,0,0,0
5.3,1,953.18,0,3,1,0,0,0,1,0,0,1,187.72,1,62.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,9,117,32,632,0,1,0,B8,R,2,1037.18,0,0
0.3,1,87.39,1,4,0,1,33.58,4,6,1,31.24,1,947.82,10,182.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,707,0,1,0,B4,R,5,997.24,0,0
,1,1869.55,0,2,0,0,0,0,0,0,0,1,1434.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,8,110,65,715,0,1,0,B2,S,3,2321.9,0,0
0.8,0,0,0,0,0,0,0,0,0,1,78.81,1,1320.39,1,27.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,9,125,44,661,0,1,0,B13,S,0,0,0,0
2.7,1,31070.4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,10,148,48,659,0,1,1,B6,U,2,21963.73,0,0
0.3,1,761.86,0,0,1,0,0,0,0,1,69.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,10,97,82,714,0,1,0,B1,U,1,523.78,0,0
3.5,1,457.83,0,5,1,0,0,0,0,0,0,1,322.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.85,0,0,10,0,3,96,35,675,0,1,1,B1,R,4,2712.25,0,0
1.3,1,4702.15,0,8,1,0,0,0,2,0,0,1,7379.31,0,0,0,0,0,0,0,0,0,0,1,18388.91,0,0,0,1,0,0,0,28,1,11,106,43,598,0,1,0,B1,R,5,6345.23,0,0
0.8,1,2165.39,0,0,0,0,0,0,1,1,5945.18,1,384.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.21,0,1,60,0,3.5,124,41,676,0,1,0,B8,S,2,837.72,0,0
4.8,1,743.07,0,10,1,0,0,0,1,0,0,1,2778.68,1,48.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,11,107,53,682,0,1,0,B16,R,5,2780.81,0,0
3.6,1,1739.11,0,4,0,0,0,0,0,0,0,1,3121.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462.3,0,1,94,1,9.5,117,58,649,0,1,0,B3,U,2,1975.76,0,0
8.8,1,58.08,0,2,0,0,0,0,9,0,0,1,309.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175.33,0,0,52,0,8.5,121,21,640,0,1,1,B4,R,4,1497.16,0,0
2.8,1,63.43,0,0,0,0,0,0,0,1,0.03,1,1808.67,2,87.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,13,122,29,709,0,1,0,B7,U,5,849.24,0,0
3.8,1,-30.83,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,7,112,51,651,0,1,0,B17,R,2,777.92,0,0
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14931.8,1,0,0,1,754.49,1,0,40,0,4,124,53,621,0,1,0,B12,S,0,0,0,0
0.3,1,124.85,0,1,0,0,0,1,4,0,0,1,113.84,1,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,6.5,106,45,697,0,1,0,B2,U,2,400.76,0,0
1.1,1,92.62,0,3,1,0,0,0,1,1,1550.19,1,1181.48,2,101.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309.84,0,0,13,0,4,97,33,590,0,1,0,B7,U,3,1038.37,0,0
10.8,1,441.12,0,4,1,0,0,0,2,0,0,1,125.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,8,107,27,686,0,1,1,B2,U,2,457,0,0
3,1,995.31,0,4,0,0,0,0,0,1,300.92,1,1206.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.2,0,0,8,0,5.5,88,45,720,0,1,1,B4,U,3,971.54,0,0
0.8,1,1467.24,0,0,0,0,0,0,0,1,6898.37,1,53.81,0,0,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,9,121,42,695,0,1,1,B16,R,1,234.84,0,0
3.4,1,2626.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296719.19,1,265476.55,2,0,50,1,15,99,77,731,0,1,0,B3,S,1,1874.71,0,0
10.6,1,569.67,0,2,0,0,0,0,1,0,0,1,0,3,242.17,1,24300,0,0,0,0,0,0,0,0,0,0,0,1,2336.12,0,0,,,,,,647,0,1,1,B2,R,2,1337.63,0,0
1.3,1,572.27,0,6,0,0,0,1,7,1,7243.34,1,264.19,0,0,1,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,4,133,47,683,1,1,1,B13,S,6,1097.03,0,0
14.4,1,58972.21,0,9,1,0,0,0,3,1,1085.35,1,30457.45,1,52.61,0,0,1,11107.52,1,69957.24,1,15162.29,1,56338.18,0,1,151451.84,1,426640.36,4,1,65,1,3.5,241,33,641,0,1,0,B16,U,4,15742.3,0,0
1.2,1,203.28,0,0,0,0,0,0,0,1,131.57,1,53.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,7,118,39,672,0,1,0,B2,U,2,56.87,0,0
2.6,1,1651.59,0,2,1,0,0,,0,0,0,1,5082.16,,,0,0,1,19.22,1,11974,0,0,0,0,0,0,0,,,,0,30,0,4,125,28,651,0,1,0,B15,U,4,5867.65,,
8.1,1,426.9,0,6,1,0,0,2,1,1,78.2,1,961.95,2,77.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.93,0,0,,,,,,700,0,1,0,B2,S,5,936.2,0,0
2.9,1,1614.49,0,0,0,0,0,0,2,0,0,1,226.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,4.5,144,,,0,1,1,B1,U,3,786.49,0,0
3.3,1,906.38,0,4,1,0,0,0,2,1,1077.71,1,450.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292.18,0,0,12,1,8,94,51,734,0,1,0,B3,U,3,557.83,0,0
1.7,1,301.99,0,0,0,0,0,7,0,0,0,1,232.65,1,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,595,0,1,0,B2,U,1,619.66,0,0
1.8,1,701.52,0,6,0,0,0,0,0,0,0,1,1443.33,0,0,0,0,0,0,0,0,0,0,1,15488.32,1,0,0,0,0,0,0,10,1,5.5,77,44,659,0,1,1,B2,R,2,866.34,0,0
3.9,1,1382.63,0,18,0,0,0,2,3,1,8593.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,10,88,51,655,0,1,0,B6,R,2,2716.81,0,0
2,1,342.08,0,1,0,0,0,0,0,1,795.54,1,1012.5,2,37.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,0,4,124,27,647,0,1,0,B5,R,2,845.42,0,0
4.8,1,155.84,0,0,1,0,0,3,0,0,0,1,145.05,26,460.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,5.5,111,46,635,0,1,0,B5,S,2,553.48,0,0
0.5,1,1140.27,0,9,1,0,0,0,2,1,2816.64,0,0,0,0,1,23400,0,0,0,0,0,0,0,0,0,0,0,1,191.46,0,0,18,1,8.5,101,29,576,0,1,1,B12,U,3,4487.17,0,0
9.8,1,29622.07,0,6,0,0,0,0,2,0,0,1,532.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,608,0,1,0,B2,R,1,26407.42,0,0
4.3,1,2166.36,0,15,1,0,0,1,3,1,2406.09,1,669.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,686.79,1,0,41,0,7,122,49,668,0,1,1,B6,S,3,2638.01,0,0
4.4,0,0,0,0,0,0,0,0,0,1,1216.67,1,2556.35,0,0,1,8800,0,0,0,0,0,0,1,15029.99,0,0,0,0,0,0,0,,,,,,695,0,1,1,B3,S,0,0,0,0
5.2,1,3.2,0,2,0,1,18.61,0,2,1,1251.22,1,73.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,687,0,1,0,B1,R,2,752.55,0,0
22.2,1,5680.27,0,2,1,0,0,0,0,0,0,1,167.71,0,0,0,0,0,0,0,0,0,0,1,19210.57,0,0,0,1,0,0,0,22,0,4,121,38,677,0,1,0,B9,S,2,1886.22,0,0
2.8,0,0,0,0,0,0,0,,0,1,5648.98,1,385.46,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,79,1,11,120,59,693,0,1,0,B15,U,0,0,,
3.2,1,2226.52,0,2,0,0,0,0,3,0,0,1,1279.48,6,199.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.21,1,0,39,1,7.5,108,75,681,0,1,0,B4,U,3,4226.69,0,0
0.3,1,542.59,0,1,1,0,0,5,3,0,0,0,0,2,184.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,110,47,689,0,1,0,B17,R,4,946.08,0,0
,1,735.74,0,15,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15660.78,1,0,0,1,738.89,0,0,24,1,8.5,92,48,625,0,1,1,B4,S,4,4471.78,0,0
38.4,1,4035.93,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,88,59,682,0,1,0,B9,U,3,10000.61,0,0
6.7,1,523.42,0,2,0,0,0,0,1,1,19.17,1,1318.08,2,59.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,13.5,106,47,692,0,1,1,B4,U,2,970.97,0,0
16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35400,0,0,0,0,0,0,0,0,0,0,0,1,50.46,0,1,49,0,5,116,,,0,1,1,B4,U,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,9,144,38,673,0,1,0,B3,S,0,0,0,0
5.6,1,253.41,0,5,1,0,0,,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,14,0,4,107,21,708,0,1,0,B15,S,1,596.46,,
8.9,1,3210.94,0,6,0,0,0,2,4,0,0,1,0,24,1587.82,0,0,0,0,1,22341.16,1,10409.1,0,0,0,1,149463.5,1,197504.5,0,1,40,1,4.5,124,37,615,0,1,0,B5,R,2,10569.4,0,0
9.8,1,2645.85,0,4,1,0,0,3,0,0,0,1,221.42,0,0,0,0,1,11632.13,0,0,0,0,0,0,0,0,0,1,2.81,1,0,13,0,6,102,48,686,0,1,1,B4,U,2,3460.26,0,0
3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4.5,105,53,683,0,1,1,B2,U,0,0,0,0
5.5,1,135.01,0,8,0,0,0,0,5,1,988.34,1,650.33,0,0,1,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,5.5,99,46,688,0,1,0,B1,U,6,1026.79,0,0
2.5,1,995.34,0,4,1,0,0,0,0,0,0,1,57.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,461.14,0,0,32,1,7.5,111,33,668,0,1,1,B4,U,1,1853.51,0,0
4.3,1,498.68,0,1,1,0,0,0,0,1,7892.27,0,0,0,0,0,0,0,0,1,178.26,1,9942.5,0,0,0,0,0,1,16645.2,0,0,30,0,4.5,96,26,680,0,1,0,B5,U,1,210.81,0,0
3.6,1,21498.1,0,8,1,0,0,0,3,0,0,1,116.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,5.5,167,39,631,0,1,0,B2,U,3,1944.3,0,0
2.8,1,2590.15,0,5,0,0,0,0,4,1,537.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,26,0,3,112,55,634,0,1,1,B16,R,2,3777.51,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,669,0,0,1,B2,U,0,0,0,0
0.4,1,321.8,1,1,1,0,0,3,2,0,0,1,141.81,1,50.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,6,141,25,609,0,1,0,B4,U,2,367.58,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.11,0,0,11,1,8,81,45,647,0,1,0,B3,U,0,0,0,0
2.6,1,526.46,0,4,0,0,0,,0,0,0,1,1537.48,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,27,0,3.5,107,48,619,0,1,0,B14,S,4,962.09,,
2.9,1,8414.37,0,6,1,0,0,0,0,0,0,1,858.47,2,98.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,10,122,66,671,0,1,0,B4,R,2,5713.67,0,0
14.8,1,8602.42,0,10,0,0,0,1,1,1,1150.38,1,14944.9,0,0,1,200600,0,0,0,0,0,0,0,0,0,0,0,1,308.13,0,1,,,,,,679,0,1,1,B2,U,6,18210.8,0,0
19.8,1,3236.28,0,14,1,0,0,1,4,0,0,1,0,0,0,1,8200,0,0,0,0,0,0,1,17397.9,0,0,0,0,0,0,0,60,0,3.5,134,59,668,0,1,0,B4,S,5,11047.92,0,0
4.3,1,5659.26,0,12,0,1,3.61,0,0,1,15311.1,1,22618.81,0,0,0,0,0,0,1,0.47,0,0,0,0,0,0,0,1,0.47,0,0,20,0,5,116,,,0,1,1,B3,U,3,11256.28,0,0
6.8,1,1481.45,0,0,0,0,0,0,0,0,0,1,984.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,9,135,46,667,0,1,0,B5,S,1,559.75,0,0
0.5,1,457.74,0,10,0,0,0,5,5,1,223.84,1,522.64,4,207.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,7,112,41,607,0,1,0,B4,U,6,1952.51,0,0
8.3,1,807.22,0,12,0,0,0,1,2,1,8254.4,1,1386.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,6,118,57,629,0,1,1,B4,R,5,2425.68,0,0
2.3,1,401.36,0,3,1,0,0,3,0,0,0,1,200.51,2,77.58,0,0,0,0,0,0,1,10155.17,0,0,0,0,0,1,4482.28,0,0,10,0,5,96,39,657,0,1,0,B1,R,3,1324.87,0,0
4,0,0,0,0,0,0,0,0,0,1,5714.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147592.81,1,139448.82,3,0,35,1,9,101,38,635,0,1,1,B3,U,0,0,0,0
11.7,1,514.54,0,1,0,0,0,0,1,0,0,1,1333.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,661,0,1,0,B2,U,2,991.94,0,0
26.9,1,4739.24,0,7,1,0,0,0,0,1,586.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2.5,123,,,0,1,0,B5,S,1,1285.77,0,0
3.3,0,0,0,0,0,0,0,0,0,1,206.64,1,394.31,7,173.58,0,0,0,0,1,19443.33,0,0,1,15015.88,0,0,0,1,19568.28,2,0,15,0,5,92,30,673,0,1,0,B4,R,0,0,0,0
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15117.81,0,0,0,0,0,0,1,,,,,,660,0,1,0,B2,U,0,0,0,0
2.1,1,140.83,0,3,1,1,46.31,0,1,0,0,1,1305.2,8,236.5,1,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,7,103,44,654,0,1,0,B5,U,5,1866.79,0,0
,1,653.09,0,10,0,0,0,2,1,1,613.37,1,2704.52,6,424.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2699.74,0,0,13,0,3,106,36,630,0,1,0,B4,U,5,2465.58,0,0
2.6,1,51.07,0,0,0,0,0,,2,1,914.78,1,17.72,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,27,0,5,84,55,722,0,1,0,B14,U,2,81.82,,
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17600,0,0,0,0,0,0,0,0,0,0,0,1,281.94,0,0,76,1,6,130,80,705,0,1,0,B11,S,0,0,1,29437.69
4.8,1,10892.13,0,10,0,0,0,0,0,0,0,1,7699.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.17,0,1,77,0,2.5,143,43,667,0,1,1,B16,R,5,3262.72,0,0
2.8,1,363.06,0,0,0,0,0,0,1,0,0,1,2404.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,4.5,93,40,714,0,1,0,B10,U,3,1127.04,0,0
,1,172.05,0,6,0,0,0,,2,1,10242.25,1,1762.16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,672,0,1,0,B15,U,3,901.67,,
1.6,1,22.3,0,2,0,1,13.76,0,3,1,3.76,1,77.03,0,0,1,8800,0,0,0,0,0,0,0,0,0,0,0,1,1258.61,1,0,18,1,8.5,86,59,673,0,1,0,B3,S,2,4345.96,0,0
1.8,1,3074.56,0,8,1,0,0,0,1,1,92.91,1,2067.03,0,0,1,7100,0,0,1,12624.98,0,0,0,0,0,0,0,1,15028.18,1,0,25,1,5.5,92,25,675,0,1,1,B8,U,2,3362.99,0,0
2.8,1,564.64,0,4,0,0,0,0,4,1,421.35,1,150.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,9.5,93,53,706,0,1,0,B4,S,3,1294.2,0,0
,0,0,0,0,0,0,0,0,0,1,93.03,0,0,0,0,1,29400,1,15510.97,0,0,0,0,1,15008.5,0,0,0,1,104.8,0,0,13,1,9,84,32,629,0,1,0,B10,S,0,0,0,0
1.7,1,1631.77,0,24,0,0,0,0,2,0,0,1,6246.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136587.15,1,122368.69,0,0,10,1,5,110,51,700,0,1,0,B7,S,7,8041.07,0,0
9.4,1,425.59,0,3,0,0,0,1,1,1,67.04,1,1341.25,1,41.21,0,0,0,0,0,0,1,10060.7,0,0,0,0,0,1,4997.02,1,0,20,1,9.5,90,80,696,0,1,0,B3,S,4,1627.88,0,0
,1,352.19,0,1,0,0,0,0,6,1,156.98,1,44.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4157.29,1,0,,,,,,614,0,1,0,B3,S,3,633.22,0,0
0.5,1,1025.16,1,11,1,0,0,1,2,0,0,1,460.59,8,308.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,578,0,1,0,B2,R,3,3105.45,0,0
1.7,1,7978.15,0,4,1,0,0,0,2,0,0,1,1114.5,1,64.8,1,5300,0,0,0,0,0,0,1,20674.46,0,0,0,0,0,0,0,76,1,8,141,36,667,0,1,1,B6,S,3,6607.27,0,0
3.8,1,1316.85,0,22,0,0,0,0,8,0,0,1,717.88,0,0,0,0,1,22805.77,0,0,0,0,1,16015.78,2,0,0,0,0,0,0,54,1,9.5,112,42,660,0,1,1,B4,S,4,26442.29,1,634723.97
8.1,1,956.98,0,7,0,0,0,0,2,1,3223.48,1,3604.09,0,0,0,0,0,0,0,0,1,10218.33,0,0,0,1,83296.65,1,137235.62,0,0,20,1,5,103,75,702,0,1,0,B1,S,4,2247.47,0,0
3.1,1,306.48,0,1,0,0,0,0,1,1,25.22,1,3253.39,4,142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,100,38,627,0,1,0,B6,S,3,2257.14,0,0
4.4,1,1195.79,0,30,0,1,24.97,9,4,1,11.37,1,5540.27,15,239.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,8,116,41,730,0,1,0,B2,U,6,4930.27,0,0
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,24,0,9,96,48,699,0,1,1,B2,S,0,0,1,0
5.8,1,317.95,0,2,0,0,0,0,2,0,0,1,35.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,461.77,1,0,25,0,6,105,46,662,0,1,1,B1,U,2,823.79,0,0
10.9,1,349.94,0,9,0,0,0,0,0,1,1685.94,1,2445.07,4,273.22,1,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,661,0,1,0,B4,U,3,1959.1,0,0
4.3,1,872.82,0,11,1,1,40.45,6,5,0,0,1,2033.39,6,613.81,1,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,671,0,1,0,B2,R,6,3839.85,0,0
14.2,1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,9.5,106,56,668,0,1,0,B17,R,0,0,0,0
12.8,0,0,0,0,0,0,0,0,0,1,814.59,1,397.68,0,0,0,0,0,0,1,391.3,0,0,1,14861.32,0,1,121098.9,1,111559.45,1,0,50,1,9,101,65,691,0,1,0,B8,S,0,0,0,0
8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,644,0,1,0,B2,S,0,0,0,0
6.6,1,560.15,0,5,0,0,0,1,0,0,0,1,2315.66,6,257.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,6.5,97,56,665,0,1,0,B6,U,4,2196.72,0,0
3.3,1,1682.24,0,1,0,0,0,0,1,1,3892.78,0,0,0,0,1,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,4,141,30,726,0,1,0,B2,U,2,1442.44,0,0
8,1,470.24,0,4,0,1,17.22,4,1,1,2.77,1,4709.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.31,0,0,18,0,5,109,66,697,0,1,0,B6,R,7,4382.96,0,0
12.6,1,5217.96,0,11,0,0,0,,11,0,0,1,1033.63,,,0,0,1,9286.79,0,0,1,10497.7,0,0,0,0,0,,,,0,45,0,1.5,125,19,636,0,1,0,B15,S,4,5362.55,,
6.1,1,266.96,0,3,1,0,0,,1,0,0,1,568.16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,26,1,13.5,87,61,668,0,1,0,B18,S,3,1494.99,,
1.4,1,1064.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458.12,0,0,21,0,5,98,49,699,0,0,1,B16,R,0,0,0,0
3.9,1,187.44,0,5,0,0,0,0,3,1,134.51,1,16344.73,0,0,0,0,0,0,1,101.27,0,0,0,0,0,0,0,1,105.91,0,0,40,0,3,116,61,736,0,1,1,B5,R,3,694.44,0,0
28.5,1,5151.45,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,8,99,65,661,0,1,0,B5,S,2,505.75,0,0
,1,11562.71,0,13,1,0,0,0,1,0,0,1,1228.49,0,0,0,0,0,0,1,0,0,0,1,23224.02,1,0,0,1,10.31,0,0,20,1,7,116,56,687,0,1,1,B7,U,4,8391.81,0,0
1.8,1,8096.33,0,10,1,0,0,0,0,1,13868.43,1,6116.6,0,0,1,86000,0,0,0,0,0,0,0,0,0,0,0,1,714.88,0,0,61,1,12,134,38,657,0,1,1,B13,R,3,2869.1,0,0
5.9,0,0,0,0,0,0,0,0,0,1,9553.57,1,14798.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,737,0,1,1,B2,U,0,0,0,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82100,0,0,0,0,0,0,1,14967.98,0,0,0,0,0,0,1,,,,,,669,0,1,1,B2,R,0,0,0,0
7,1,227.4,0,5,1,0,0,0,0,1,2221.16,1,368.66,14,288.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,10,103,55,704,0,1,1,B16,R,3,1176.2,0,0
4.3,1,2607.7,0,7,0,0,0,,4,0,0,1,1350.93,,,1,8100,0,0,0,0,0,0,0,0,0,1,361770.35,,,,0,,1,,,,719,0,1,0,B15,R,2,3014.21,,
5,1,1511.76,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16193.24,0,0,0,0,0,0,1,93,1,6.5,140,42,671,0,1,0,B4,S,2,2783.19,0,0
22,0,0,0,0,0,0,0,0,0,1,35478.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.49,0,0,52,0,4,125,79,764,0,0,0,B5,S,0,0,0,0
1.3,1,1785.4,0,7,1,0,0,7,1,1,2578.54,1,666.8,1,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,678,0,1,0,B4,S,4,2454.68,0,0
4.3,1,49.76,0,5,0,0,0,2,2,1,200.85,1,634.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.98,0,0,,,,,,571,0,1,0,B5,U,3,772.58,0,0
7.1,1,1699.79,0,3,0,0,0,0,1,0,0,1,1714.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,742,0,1,0,B4,U,3,1345.94,0,0
3.4,0,0,0,0,0,0,0,0,0,1,45032.63,1,229.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,10,124,64,675,0,1,1,B3,S,0,0,0,0
5.7,1,1504.24,0,3,1,0,0,0,0,1,9815.3,1,44.17,3,79.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7,82,63,715,0,1,1,B3,U,2,828,0,0
3.5,1,457.3,0,4,0,0,0,0,1,1,88.32,1,0,2,63.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,723,0,1,1,B3,U,3,1000.78,0,0
41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14879.39,1,0,0,1,1543.54,0,0,,,,,,645,0,1,1,B2,R,0,0,0,0
0.8,1,13916.83,0,1,0,0,0,0,0,0,0,1,99.42,0,0,0,0,0,0,1,12.37,0,0,0,0,0,0,0,1,13.9,1,0,20,0,4,115,61,683,0,1,1,B4,S,2,2649.17,0,0
2.2,1,3288.15,0,13,0,0,0,0,9,1,3408.59,1,55.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,112,73,658,0,1,0,B2,S,6,6009.44,0,0
